idx,pred,ref,prompt_tokens,gen_tokens,latency_sec,tok_per_sec,P,R,F1
84,"Налоговый кредит — это возможность уплачивать налог за счет резиденции в другой стране. Например, если гражданин России проживает в США, он может использовать свой американский счет для оплаты налогов и получить налоговый кредит.","Налоговый кредит позволяет уменьшить налог на сумму налога, уплаченного за рубежом, в пределах, установленных Налоговым кодексом.",33,54,4.735283663030714,11.403751885359808,0.73810744,0.7553196,0.74661434
85,Ставки 20% или в зависимости от объема продаж.,"Ставки акцизов устанавливаются в твердой сумме на единицу измерения товара (например, за литр алкоголя, тысячу сигарет) или в процентах от стоимости.",32,14,1.4031576099805534,9.977496398422431,0.7302688,0.64543724,0.68523747
86,Требуется подтверждение от органов власти. Налогоплательщик обязан предоставить документы для подтверждения.,Освобождение возможно при самостоятельном выявлении и исправлении нарушений до момента назначения проверки или подачи уведомления налоговым органом.,37,26,2.4105081548914318,10.786107463374682,0.7098686,0.68804365,0.6987858
87,"Отсрочка — это временное замедление или пропуск исполнения налогового обязательства. Такие отсрочки могут быть предоставлены при наличии определенных условий, например в случае болезни или нахождения под опекой.",Отсрочка — это перенос срока уплаты налога без начисления штрафов и пени на основании решения налогового органа при наличии уважительных причин.,39,52,4.546606970019639,11.437100313022084,0.7494221,0.7928153,0.7705082
88,"Транспорт — это вид деятельности. Отделяют три вида налогообложения по транспортам:

1. Наличный, когда деньги выплачиваются по факту использования и на месте;
2. Отчетный, когда налог отражается в бухгалтерии и расчитывается по счету;
3. Объектный — выдача налогового удостоверения.","Объектом налогообложения являются зарегистрированные транспортные средства, находящиеся на праве собственности налогоплательщика.",34,86,7.345007277093828,11.708633736579127,0.6363138,0.7037099,0.66831696
89,Указанный в налоговом кодексе.,"Налогоплательщик имеет право обжаловать действия налогового органа, требовать разъяснений и участвовать в судебном разбирательстве.",40,11,1.2601233599707484,8.729304089922868,0.7442039,0.65445733,0.6964513
90,Налог на землю налогообложен при продаже имущества или его предоставлении в аренду. Расчет производится по стоимости выкупа и подлежит уплате за 1 квартал.,"Налог на землю для физических лиц рассчитывается исходя из площади земельного участка, его целевого назначения и месторасположения.",35,49,4.200155114289373,11.666235809553031,0.6831402,0.7062,0.69447875
91,"У международной организации налогообложение производится по ставке НДС на фактический доход, у гражданской организацией — по ставке 10%. Отплата налогов производится в течение 1 года с момента поступления информации о доходах. Сроки уплаты зависят от вида деятельности и установленные законодательством сроки. Доходы международных организаций подлежат обязательной страховой взимании по закону.","Доходы международных компаний облагаются в РК, если источником дохода является деятельность, осуществляемая на территории Казахстана через постоянное учреждение.",38,98,8.451343681197613,11.595789225567588,0.66000867,0.71347576,0.68570155
92,"Непереводы доходов, невыплата налогов и регистрация неопределенных источников дохода.","Основанием являются факты нарушения налогового законодательства, зафиксированные в актах проверок, ревизий или поступившие из других органов.",34,27,2.434586432762444,11.09017927507466,0.72337,0.7008506,0.71193236
93,"Налоговое обязательство по уплате НДС для поставщиков. Задолженность облагается налоговой службой, но при наличии льготы может быть отложена на 2 года. Если за счет налога не облагаются товары и услуги, то есть ввозные пошлинные платежи, это налоговый ущерб.","Обязательство включает выставление счетов-фактур, исчисление НДС, уплату НДС в бюджет и предоставление налоговой отчетности.",38,81,6.967502949759364,11.625398738122886,0.6784839,0.72242075,0.6997633
94,"Виды дохода, подлежащие упрощенной декларации: прибыль от регистрации иностранных активов, выручка за продажу товаров, доход от реализации недвижимости.","Индивидуальные предприниматели и юридические лица малого бизнеса, доход которых не превышает установленный лимит, при условии соблюдения требований законодательства.",40,50,4.281559593044221,11.67798763824974,0.6548661,0.65847707,0.65666664
95,"Телефон, электронный адрес и/или ИНН налогоплательщика. Уведомления получаются через электронные каналы — почту и СМС.",Для этого налогоплательщик должен зарегистрироваться в личном кабинете налогоплательщика и активировать получение уведомлений в электронной форме.,43,45,3.991098693106324,11.275090760778935,0.7161822,0.7526003,0.73393977
96,"Налоговые проверки по каждому налогоплательщику. В зависимости от статуса налогооблагаемости (нормативный, добровольный и так далее) выделяются установленные сроки для проверок, после которых предусмотрены дополнительные меры ответственности.","Существуют камеральные, выездные и встречные налоговые проверки, отличающиеся объемом и характером контрольных мероприятий.",30,66,5.59060262190178,11.80552517566496,0.6990105,0.71219736,0.70554227
97,"Преимущества — снижение налогообложения, возможность расчета налогов в один центр и отсутствие уплаты двойных налогов. Также возможно увеличение налогооблагаемых доходов. В результате вы можете получить дополнительные льготы и налоговые скидки.","Преимущества включают снижение ставок налогов, освобождение от налогообложения определенных видов доходов и устранение двойного налогообложения одного и того же дохода.",44,65,5.624001299031079,11.55760757224548,0.77301323,0.7844912,0.7787099
98,Наши налоговики начисляют штраф и возмачивает заработную плату.,"Налоговый орган вправе принять меры принудительного взыскания задолженности, включая обращение в суд, арест имущества и приостановление операций по банковским счетам.",41,23,2.1006435896269977,10.949025390872714,0.71099776,0.66838855,0.68903506
99,"Согласно законодательству, ставка акциза на недвижимость равняется 3% годовых. Ставки могут варьироваться в зависимости от региона, особенностей налогового режима и других факторов.","Ставка акциза — это установленная законодательством фиксированная сумма или процент от стоимости акцизного товара, подлежащая уплате при производстве или импорте.",28,50,4.189546019770205,11.934467306016725,0.68075985,0.69583845,0.68821657
