idx,pred,ref,prompt_tokens,gen_tokens,latency_sec,tok_per_sec,P,R,F1
47,"Порядок возврата переплаты по налогам в Казахстане:
1. Подайте декларацию на возврат через личный кабинет или мобильное приложение ""Бюджет"" до 31 декабря текущего года.
2. Если вам не удалось подать декларацию, вы можете подать ее лично в местном налоговом органе.
3. После проверки и подтверждения возврата, деньги будут перечислены на банковский счет или через систему электронного возмещения за 1-2 рабочих дня.

Примечание: Для возврата переплаты по НДС необходимо подать декларацию по форме 240.00 в течение 3 месяцев с момента окончания налогового периода, который закончился до 31 декабря текущего года. После этого вы получите уведомление об отказе и не сможете подать декларацию на возврат.",Переплата возвращается на расчетный счет налогоплательщика на основании его письменного заявления в налоговый орган.,32,215,79.0573376743123,2.719545159561563,0.5890999,0.69455063,0.6374939
48,"Электронная налоговая отчетность — это система, используемая для предоставления и обработки налоговых деклараций в электронном виде. Эта система позволяет налогоплательщикам подавать свои налоговые формы онлайн вместо использования бумажных форм.

Электронная налоговая отчетность обычно включает следующие этапы:

1. **Подготовка декларации**: Налогоплательщики собирают необходимые данные и финансовую информацию, чтобы подготовить свою электронную налоговую форму. Эта информация может включать доходы, вычеты, кредиты, проценты и другие соответствующие детали.

2. **Выбор метода подачи**: Налогоплательщики могут подавать свои декларации через интернет или с помощью специального программного обеспечения. Существуют различные онлайн-платформы, которые помогают в подготовке и подаче налоговых деклараций.

3. **Подача декларации**: После того как электронная форма будет заполнена, налогоплательщики могут подавать ее через выбранный ими метод (интернет или программное обеспечение). Некоторые страны также предлагают возможность подачи деклараций по почте.

4. **Подтверждение принятия**: После отправки электронной налоговой формы, налогоплательщику обычно предоставляется подтверждение о том, что его декларация была успешно принята и обработана.

5. **Рассмотрение и обработка**: Налоговые органы обрабатывают подаваемые электронные формы и проверяют правильность представленной информации. Если есть какие-либо проблемы или вопросы, налогоплательщики могут быть приглашены для предоставления дополнительных документов или разъяснений.

6. **Возврат или сбор средств**: После того как декларация будет обработана и подтверждена, налоговый орган выставляет налогоплательщику соответствующие налоги или кредиторскую задолженность по его форме.

7. **Сохранение документов**: Налогоплательщикам рекомендуется сохранять копии своих электронных форм и любых связанных с ними документов в",Электронная налоговая отчетность — это представление налоговых деклараций и заявлений через электронные системы налоговых органов с использованием цифровой подписи.,33,512,189.70457677636296,2.698933303035601,0.59095603,0.7593812,0.6646649
49,"Принцип определенности налогооблагаемой базы в налоговом законодательстве является одним из основных принципов. Этот принцип основан на идее, что граждане и юридические лица должны платить налоги только по фактической сумме дохода или имуществу, которые они приобрели за истекший период времени. Согласно этому принципу, граждане и юридические лица не обязаны платить налоги на доходы или имущество, которые они еще не получили или которыми не владели во время определенного периода.

Например, если человек получил доход в конце года, он должен уплатить налог только по этому доходу, а не по всей сумме его годового дохода. Аналогично, юридическое лицо должно платить налоги только по своей фактической выручке за определенный период времени, а не по общей выручке за весь год.

Принцип определенности налогооблагаемой базы направлен на предотвращение двойного налогообложения и обеспечивает справедливое распределение налоговой нагрузки среди граждан и юридических лиц. Он гарантирует, что налогоплательщики не будут облагаться налогом по доходам или имуществу, которые они еще не получили или которыми не владели во время определенного периода времени.

В целом принцип определенности налогооблагаемой базы является важным компонентом системы налогового законодательства и помогает обеспечить справедливость и равенство в отношении налоговой нагрузки на граждан и юридических лиц. Он гарантирует, что каждый платит налоги только по своим фактическим доходам или имуществу, а не по общей сумме своего годового дохода или имущества.

Принцип определенности налогооблагаемой базы применяется во многих странах мира, включая Соединенные Штаты. Он изложен в различных налоговых кодексах и постановлениях и обеспечивает основу для применения налоговой политики. В целом принцип определенности налогооблагаемой базы является важным компонентом системы налогового законодательства и помогает обеспечить справедливость и равенство в отношении налоговой нагрузки на граждан и юридических лиц.","Принцип определенности налогообложения означает четкое установление всех элементов налога: объекта, ставки, налоговой базы и порядка уплаты.",33,491,182.0740216192789,2.6967054148267926,0.59534955,0.7261552,0.65427864
50,"Налог на имущество юридических лиц уплачивается следующими организациями:

1. Фирмы и организации, которые занимаются предпринимательской деятельностью.
2. Вторичные предприятия, такие как компании по производству напитков и табачных изделий, розничная торговля, гостиницы и т.п.
3. Некоммерческие организации, в том числе религиозные и образовательные учреждения.
4. Финансовые учреждения, банки, инвестиционные компании и другие финансовые учреждения.","Налог на имущество обязаны уплачивать юридические лица, владеющие объектами недвижимости на праве собственности, хозяйственного ведения или оперативного управления.",36,126,46.54139525303617,2.707267354469358,0.6541843,0.719931,0.6854848
51,"Режим для субъектов малого бизнеса на основе упрощенной декларации является одним из режимов налогообложения. Он применяется к субъектам, которые осуществляют отдельные виды деятельности, такие как производство и реализация товаров или оказание услуг. В этом режиме налоговая отчетность представляется по упрощенной декларации, а также по налоговой отчетности с указанием источников дохода. Налоговые обязательства рассчитываются на основе ставки единого налога в размере 1% и не должны превышать сумму налога за предыдущий год. Это делает упрощенную декларацию удобным вариантом для малых предприятий, которые хотят оптимизировать свои налоговые обязательства. Режим на основе упрощенной декларации является одним из способов сокращения административных расходов и обеспечения соблюдения требований к учету, что позволяет предпринимателям сосредоточиться на развитии своего бизнеса. Чтобы принять этот режим, субъектам малого бизнеса необходимо соответствовать определенным условиям, таким как отсутствие ссуды из государственных источников и ограниченный размер доходов. Кроме того, они должны соблюдать требования по ведению бухгалтерского учета и представлять налоговые документы в установленные сроки. В целом, режим на основе упрощенной декларации является полезным инструментом для малых предприятий, которые хотят оптимизировать свои налоги и сократить административную нагрузку. Это способствует созданию благоприятной среды для развития бизнеса, что в свою очередь помогает стимулировать экономический рост и инновации.","Это специальный режим, при котором налогоплательщик уплачивает единый налог на основе доходов и расходов без применения сложных расчетов.",42,387,144.51125653879717,2.6779920766663703,0.6117102,0.7296173,0.66548157
52,"Налогоплайнеры, которые совершают такие действия, как уклонение от уплаты налогов, сокрытие дохода, предоставление ложных сведений о своих доходах или финансовых операциях, а также использование фальшивых документов для оформления льгот в отношении налогообложения, могут считаться грубыми нарушениями налогового законодательства. Эти действия считаются серьезными правонарушениями и могут привести к штрафам и другим юридическим последствиям. Важно соблюдать все требования налогового законодательства, чтобы избежать этих негативных последствий. Если вы не уверены в какой-либо налоговой ситуации или имеете вопросы по налоговому законодательству, всегда лучше проконсультироваться с профессиональным налоговым консультантом или обратиться за советом к государственным органам, отвечающим за налоги.","К грубым нарушениям относятся: уклонение от уплаты налогов, сокрытие объектов налогообложения, фальсификация документов и иные умышленные действия.",41,199,74.49687740579247,2.671252902534769,0.6497454,0.79473305,0.7149628
53,"Когда налогоплательщик подает жалобу на решение, принятое в отношении него Управлением по делам ветеранов (VA), он имеет право потребовать рассмотрения своего дела. Если VA удовлеттожит жалобу, она будет передана в отделение регионального офиса VA, где будет проводиться дальнейшее рассмотрение.","При удовлетворении жалобы налоговый орган отменяет или изменяет оспариваемое решение, а также принимает меры к восстановлению нарушенных прав налогоплательщика.",36,81,30.271095133852214,2.675819941162868,0.6786825,0.7205512,0.69899046
54,"Налоговый резидентом Республики Казахстан признается физическое лицо, которое не менее 183 дней в налоговом году находилось на территории Республики Казахстан и которое не является нерезидентом. Также, если у физического лица имеются доходы от источников в Республике Казахستان, оно считается резидентом.","Налоговым резидентом признается лицо, постоянно проживающее в Казахстане или находящееся на территории страны 183 календарных дня и более в течение 12 месяцев.",33,74,27.48561052512377,2.6923178560053747,0.73382986,0.76582396,0.7494856
55,"Трансфертное ценообразование — это метод ценообразования, который позволяет компании предлагать разные цены на один и тот же продукт или услугу в зависимости от того, где они продаются. Этот метод часто используется компаниями, которые экспортируют товары, поскольку им необходимо учитывать различные налоги, пошлины и другие расходы, связанные с транспортировкой товаров через границы. Трансфертное ценообразование также может использоваться для определения цен в разных регионах или странах на основе местного спроса, конкуренции и других факторов. В целом, это метод ценообразования, который позволяет компаниям устанавливать разные цены на один и тот же продукт или услугу в зависимости от различных экономических и географических условий.","Трансфертное ценообразование — это механизм установления цен в сделках между взаимосвязанными лицами, подлежащий контролю для предотвращения ухода от налогообложения.",31,181,67.10359922563657,2.697321784355941,0.69585574,0.7475432,0.72077405
56,"Санкции за нарушения, допущенные налоговым агентом, могут включать штрафы, уплату дополнительных налогов и/или понижение в должности. Кроме того, серьезные правонарушения могут привести к отзыву лицензии или даже уголовному преследованию.",Налоговому агенту могут быть начислены штрафы за несвоевременное удержание или перечисление налогов в бюджет.,39,71,26.87456020480022,2.6419036984768325,0.68175817,0.74232846,0.7107552
57,"Приостановление операций по счетам налогоплекта — это процедура, которая позволяет приостанавливать деятельность по счету (счет) налогоплекта в случаях, когда налоговое обязательство не исполнено в полном объеме. Приостановление может быть осуществлено в отношении определенных операций или всего счета.","Приостановление операций — это мера налогового контроля, ограничивающая расходные операции по банковским счетам налогоплательщика до исполнения им налоговых обязательств.",39,82,30.89659620728344,2.6540140360403086,0.74414104,0.7689222,0.75632876
58,"Право на налоговую тайну относится к праву личности не раскрывать свою личную финансовую информацию третьим лицам без ее согласия. Это включает в себя информацию, связанную с доходами, расходами и другими финансовыми транзакциями. Налоговая тайна является важным правом для защиты частной жизни человека и обеспечения конфиденциальности его финансовых данных. Она также помогает предотвратить злоупотребления властью или преследования на основе личных финансовых данных.

Налоговая тайна обычно защищена законодательством, например налоговыми кодексами или другими правовыми нормами, которые требуют от государственных органов и других лиц соблюдать конфиденциальность налоговой информации. Однако важно отметить, что некоторые ограничения могут существовать на право на налоговую тайну, например, когда налоговые органы требуют финансовую информацию для целей налогообложения или проверки.

В целом, право на налоговую тайну является важным правом, которое помогает обеспечить защиту частной жизни и конфиденциальность в финансовых вопросах. Оно также способствует прозрачности и подотчетности в системе налогообложения.","Право на налоговую тайну предполагает защиту сведений о налогоплательщике, доступ к которым ограничен законодательством.",33,281,104.21966633200644,2.696228167770513,0.6278519,0.7512765,0.68404126
59,"Принцип справедливости налогооблежит в соответствии с международными стандартами и принципами, направленными на обеспечение равного обложения налогов всех физических лиц, независимо от их социального и экономического положения. Этот принцип применяется для определения размера налога и его применения к каждому человеку, независимо от его статуса или дохода.",Принцип справедливости означает равенство налогоплательщиков перед законом и запрет предоставления индивидуальных налоговых льгот.,35,86,32.16834282502532,2.673435820669519,0.6846514,0.73565406,0.709237
60,"При неполной уплате налога, налоговый орган может взыскать пени и проценты за неуплату. Это может также привести к штрафам или судебным искам в случае непредоставления налоговых деклараций или подачи ложных налоговых деклараций. Кроме того, неполная уплата налога может повлиять на кредитный рейтинг и финансовую стабильность человека или организации.","При неполной уплате налога образуется задолженность, на которую начисляется пеня. При длительной неоплате налоговый орган вправе инициировать принудительное взыскание задолженности через суд или иные меры обеспечения исполнения обязательства.",32,102,37.72770573105663,2.7035834282400004,0.70255846,0.73858726,0.7201226
61,"За неуплату налогов в крупном размере предусмотрено несколько мер, таких как штрафы и пени. Штрафы применяются к сумме неуплаченного налога, а пени — к сумме штрафа. Пеня рассчитывается по ставке 0,1%, что означьет, что если общая сумма неуплаченных налогов составляет 1000 тенге, то размер штрафа составит 10 тенге, а размер пени – 1 тенге. Кроме того, за неуплату налогов в крупном размере может быть применена административная ответственность, включая штрафы и конфискацию имущества.

Важно отметить, что конкретные меры могут различаться в зависимости от юрисдикции и типа налога, который не уплачен. Всегда рекомендуется проконсультироваться с налоговым органом для получения точной информации о мерах, которые применяются за неуплату налогов в крупном размере.","За неуплату налогов в крупном размере предусмотрены административные штрафы, начисление пени, а при особо крупных суммах — возможность привлечения к уголовной ответственности.",39,228,85.40796294016764,2.669540311595125,0.663286,0.7476314,0.7029376
62,"Налоговые доходы, которые не облагаются налогом в соответствии с международными соглашениями, — это дивиденды и процентные платежи. Согласно статье 11 Договора о взаимной помощи по вопросам налогообложения между Республикой Казахстан и Республикой Беларусь от 19 июля 2006 года, налоговые доходы в виде дивидендов и процентов, выплачиваемые резидентом одной страны лицу-нерезиденту другой страны, освобождаются от налогообложения. Согласно статье 10 Договора между Республикой Казахстан и Корпорацией «Азия Тележанары» от 21 июля 2008 года, налоговые доходы в виде дивидендов, выплачиваемые корпорацией «Азия Тележанары» нерезиденту Республики Казахстан, освобождаются от налогообложения. Согласе статье 11 Договора между Республикой Казахстан и Корпорацией «Казкоммерцбанк» от 24 сентября 2008 года, налоговые доходы в виде процентов и дивидендов, выплачиваемые корпорацией «Казкоммерцбанк» нерезиденту Республики Казахаштан, освобождаются от налогообложения. Согласно статье 11 Договора между Республикой Казахстан и Корпорацией «Банк Развития Азиатского Трейд» от 4 декабря 2008 года, налоговые доходы в виде процентов и дивидендов, выплачиваемые корпорацией «Банк Развития Азиатского Трейд» нерезиденту Республики Казахстан, освобождаются от налогообложения. Согласно статье 11 Договора между Республикой Казахстан и Корпорацией «Казпочта» от 8 мая 2009 года, налоговые доходы в виде процентов, выплачиваемые корпорацией «Казпочта» нерезиденту Республики Казахаштан, освобождаются от налогообложения. Согласно стать","Освобождаются дивиденды, проценты и роялти, если международным договором установлены нулевые или сниженные ставки налога и предоставлены соответствующие подтверждающие документы.",43,512,191.7094591376372,2.6707080720123013,0.55352426,0.68145895,0.61086506
63,"Обязанность по исчислению налога — это обязанность юридического лица, индивидуального предпринимателя и физического лица самостоятельно рассчитывать сумму подлежащего уплате налога с доходов, о которых уполномоченный орган уведомил об этом налогоплера. Исчисление налога производится до того, как налоговая декларация будет представлена в уполномоченный орган. В соответствии с требованиями законодательства, исчисление налога осуществляется на основе данных налоговой отчетности и может также включать другие данные, которые необходимы для исчисления налога. Для исчисления налога применяется система автоматизированного исчисления налога. Система автоматизирова базовая структура расчета налога с доходов, которая является функцией программно-технического обеспечения налогового учета и используется для автоматического исчисления суммы подлежащего уплате налога с доходов. Имеет следующие элементы: - источники данных, из которых происходит ввод данных в систему; - система управления базами данных, обеспечивающая управление данными и доступ к ним; - механизмы обеспечения качества данных, которые используются для проверки правильности и полноты информации, поступившей в налоговый учет; - правила исчисления налога. Система автоматизированного исчисления налога используется для автоматического исчисления суммы подлежащего уплате налога с доходов и предоставляется на основе данных налоговой отчетности и может также включать другие данные, которые необходимы для исчисления налога. Система предназначена для обеспечения точного и своевременного исчисления налога с доходов, а также для обеспечения соблюдения требований законодательства в области уплаты налогов. Для исчисления налога используется система автоматизированного исчисления налога, которая является функцией программно-технического обеспечения налогового учета и используется для автоматического исчисления суммы подлежащего уплате налога с доходов на основе данных налоговой отчетности и может также включать другие данные, которые необходимы для исчисления налога. Система предназаливает для обеспечения точного и своевременного ис","Обязанность по исчислению налога заключается в правильном определении суммы налога, подлежащей уплате, в соответствии с налоговой базой, ставкой и применяемыми льготами.",31,512,189.94283725088465,2.6955478153868397,0.6183222,0.71811855,0.6644943
64,"Объектом обложения налогом на имущество юридических лиц является земельный участок, недвижимое имущество и транспортное средство. Согласно статье 1 Налогового кодекса Республики Казахстан, объектами обложения по налогу на имущество являются земли общего пользования и земли сельскохозяйственного назначения, а также земельные участки, находящиеся в собственности юридических лиц. К недвижимому имуществу относятся здания и сооружения, независимо от их вида или назначения. Транспортное средство – это все виды транспортных средств, включая мотоциклы, автобусы, грузовики и тракторы. Налог на имущество взимается за каждый объект обложения налогом на имущество. Регистрационный налог также уплачивается при регистрации транспортного средства в казначействе или другой государственной организации. Стоимость недвижимости определяется по ее рыночной стоимости, а стоимость земельных участков и транспортных средств – по их рыночной стоимости. Налог на имущество уплачивается ежегодно до 1 апреля года, следующего за налоговым периодом. Важно отметить, что объекты обложения налогом на имущество подлежат налогообложению независимо от того, находятся ли они в эксплуатации или нет, и независимо от того, используются или не используются юридическими лицами. Таким образом, даже если юридическое лицо не использует определенный объект обложения налогом на имущество, оно все равно должен уплачивать налоги по нему. В заключение следует отметить, что объекты обложения налогом на имущество юридических лиц – это земельные участки, недвижимость и транспортное средство, которые подлежат налогообложению независимо от того, находятся ли они в эксплуатации или нет, и независимо от того, используются или не используются юридическими лицами. Налог на имущество уплачивается ежегодно до 1 апреля года, следующего за налоговым периодом. Стоимость объектов обложения определяется по их рыночной стоимости, а стоимость земельных участков и транспортных","Объектом налогообложения является имущество, находящееся на балансе юридического лица, в том числе здания, сооружения и оборудование.",37,512,190.42360140103847,2.6887423419837067,0.5724138,0.7491181,0.64895225
65,"Налогоплайшер имеет ряд прав во время проведения налоговой проверки. Эти права помогают поддерживать прозрачность и справедливость в процессе, включая:

1. Право на доступ к информации: Налогоплайшер имеет право на получение всех необходимых документов и информации от налогового органа. Это включает правомочия требовать документы, подтверждающие налогооблагаемую прибыль, расходы или любые другие соответствующие данные.

2. Право на объяснение: Налогоплайшер имеет право на объяснение своих действий и финансовых операций во время проведения налоговой проверки. Это включает в себя возможность предоставить дополнительную информацию для прояснения любых вопросов или сомнений, которые могут возникнуть у налогового органа.

3. Право на присутствии: Налогоплайшер имеет право на присутствие во время проведения налоговой проверки и может наблюдать за процессом, если он этого желает. Это позволяет ему следить за тем, чтобы его права были соблюдены, и убедиться в правильности оценки.

4. Право на отвод: Налогоплайшер имеет право на отвод любого налогового инспектора или аудитора, чьи действия он считает неправомерными. Это помогает гарантировать, что процесс проверки проводится справедливо и беспристрастно.

5. Право на обжалование: Налогоплайшер имеет право на обжалование любых решений или действий налогового органа, которые он считает несправедливыми или неправомерными. Это включает в себя возможность обращения в суд для защиты своих прав и интересов.

6. Право на конфиденциальность: Налогоплайшер имеет право сохранять свою личную и финансовую информацию конфиденциальной, за исключением случаев, когда это необходимо налоговому органу по законным причинам. Это помогает защитить его права на неприкосновенность частной жизни.

7. Право на представителя: Налогоплайшер имеет право на назначение представителя для оказания юридической помощи во время проведения налоговой проверки. Это может быть адвокат или другой квалифицированный специалист, который поможет защитить его права и","Налогоплательщик имеет право присутствовать при проверке, получать копии документов, составленных в ходе проверки, давать пояснения и обжаловать результаты проверки.",37,512,190.3277552626096,2.690096351388976,0.6032482,0.74646854,0.66725975
66,"Непредставление налоговой отчетности в срок влечет за собой различные негативные последствия, включая штрафы и пени. Штрафы могут варьироваться в зависимости от страны или юрисдикции, но обычно они составляют 5% от суммы задолженности по налогу. Пеня также взимается с непредставленной налоговой отчетности, начиная с даты истечения крайнего срока представления и рассчитывается ежемесячно на основе неуплаченных налогов. Кроме того, в некоторых случаях может быть применено бремя ответственности, что означает, что непредставивший налоговую отчетность может быть привлечен к уголовной ответственности. Важно отметить, что эти штрафы и пени применяются только после истечения крайнего срока представления, а не в течение срока уплаты налога. Таким образом, важно внимательно следить за сроками и подавать налоговую отчетность вовремя, чтобы избежать любых негативных последствий. В случае непредставления налоговой отчетности в срок рекомендуется обратиться к профессиональному бухгалтеру или консультанту по налогообложению для получения соответствующей помощи и руководства. Они могут помочь вам определить причины задержки, разработать план по уплате задолженности по налогу и обеспечить соблюдение всех требований и правил налоговой отчетности. Помните, что представление налоговых отчетностей в срок не только позволяет избежать штрафов и пеней, но и помогает поддерживать хорошие отношения с налоговыми органами. Это гарантирует, что вы можете легче управлять своей финансовой жизнью и получить доступ к любым соответствующим налоговым льготам или стимулам, которые могут быть вам доступны. В заключение следует отметить, что непредставление налоговой отчетности в срок может иметь значительные негативные последствия, включая штрафы, пени и даже уголовную ответственность. Поэтому важно подавать налоговую отчетность вовремя, чтобы избежать этих последствий и поддерживать позитивные отношения с налоговыми органами. В случае задержки рекомендуется обратиться за профессиональной помощью,",Непредставление налоговой отчетности в срок влечет наложение штрафа и начисление пени за каждый день просрочки.,36,512,189.8609323487617,2.6967106590390624,0.595737,0.72520506,0.65412635
