idx,pred,ref,prompt_tokens,gen_tokens,latency_sec,tok_per_sec,P,R,F1
85,Ставки 20% или в зависимости от объема продаж.,"Ставки акцизов устанавливаются в твердой сумме на единицу измерения товара (например, за литр алкоголя, тысячу сигарет) или в процентах от стоимости.",32,14,3.5879771960899234,3.901920005304606,0.7302688,0.64543724,0.68523747
86,Требуется подтверждение от органа государственной власти.,Освобождение возможно при самостоятельном выявлении и исправлении нарушений до момента назначения проверки или подачи уведомления налоговым органом.,37,13,3.7940372666344047,3.426429179893632,0.7314756,0.67011166,0.6994503
87,"Отсрочка — это временное отложение уплаты налога. Оно может быть заключено с налоговым органом или гражданином, за исключением случаев, когда налоги не подлежат отсрочки.",Отсрочка — это перенос срока уплаты налога без начисления штрафов и пени на основании решения налогового органа при наличии уважительных причин.,39,52,10.293698564637452,5.0516342278215385,0.76576656,0.7632591,0.7645108
88,"Возрастные ограничения, подоходный налог. Для некоторых категорий — обязательное налогообложение.","Объектом налогообложения являются зарегистрированные транспортные средства, находящиеся на праве собственности налогоплательщика.",34,30,6.206613030284643,4.83355412261366,0.6955261,0.68531793,0.69038427
89,"Ты имеет право на возмещение всех убытков, потраченных в налоговой процедуре. Также может требовать оспаривания взысканий и предъявление исковых претензий.","Налогоплательщик имеет право обжаловать действия налогового органа, требовать разъяснений и участвовать в судебном разбирательстве.",40,49,9.877558837644756,4.96073987565168,0.7317084,0.7466558,0.73910654
90,"Налог на землю налогообложен при продаже, наследовании и преобразовании земельного участка. При этом налоговая база увеличивается в 1,5 раза. Кроме того, за недвижимость не учитываются расходы на установление платежной стоимости (включая кадастровый учет). Налоговые льготы предоставляются только для физических лиц.","Налог на землю для физических лиц рассчитывается исходя из площади земельного участка, его целевого назначения и месторасположения.",35,86,15.506697881035509,5.54599055580859,0.6691636,0.7382622,0.70201665
91,"У международной организации налогообложение производится по налоговому законодательству, применяемой на территории государства-распорядителя.","Доходы международных компаний облагаются в РК, если источником дохода является деятельность, осуществляемая на территории Казахстана через постоянное учреждение.",38,31,6.765047641005367,4.58237719008776,0.7071005,0.71241194,0.7097463
92,"Налоги не уплаченные в установленный срок. Недоплата налогов или взносов на социальные фонды (заработной платы, пенсии и т.д.).","Основанием являются факты нарушения налогового законодательства, зафиксированные в актах проверок, ревизий или поступившие из других органов.",34,42,8.195400444790721,5.124825843830077,0.6807284,0.6895218,0.6850968
93,Налоговое обязательство по уплате НДС для поставщиков. Ставка налога 20%. Уплачивается через ЕГРП или налоговый орган.,"Обязательство включает выставление счетов-фактур, исчисление НДС, уплату НДС в бюджет и предоставление налоговой отчетности.",38,41,8.315948829054832,4.93028526783996,0.7583993,0.73761344,0.747862
94,"Всие организации, уплачивающие налоги по налоговому кодексу для физических лиц. Для юридических лиц и частных предпринимателей применяется отдельный режим.","Индивидуальные предприниматели и юридические лица малого бизнеса, доход которых не превышает установленный лимит, при условии соблюдения требований законодательства.",40,41,8.561271546874195,4.789008242002264,0.70628774,0.6931964,0.69968086
95,"Тебе предоставляется возможность проверки налоговой базы, подачи отчета и получения уведомлений об изменении налоговой стоимости. Доступ к электронным документам может быть осуществлен за счёт личного кабинета или через специальный сервис.",Для этого налогоплательщик должен зарегистрироваться в личном кабинете налогоплательщика и активировать получение уведомлений в электронной форме.,43,63,12.58416478894651,5.006291721111043,0.7066218,0.7251455,0.71576387
96,Налоговые проверки по каждому налогоплательщику. В зависимости от статуса налогообложения налогоплательщик может быть подлежащим проверке или не подлежащим такой проверке.,"Существуют камеральные, выездные и встречные налоговые проверки, отличающиеся объемом и характером контрольных мероприятий.",30,49,8.965830603148788,5.46519359654099,0.6685614,0.6750269,0.67177856
97,"Преимущества для налогоплательщика, налогооблагаемая сумма и срок действия соглашения. Доводится к сниженной ставке по договоренному договору.","Преимущества включают снижение ставок налогов, освобождение от налогообложения определенных видов доходов и устранение двойного налогообложения одного и того же дохода.",44,45,9.4465916226618,4.763622880875652,0.73142403,0.71297073,0.7220795
98,"На начало налогового периода выставляется налоговое обязательство и установление санкций. В случае невыплаты в течение 30 дней отсчитывается первая санкция, которая состоит в уплате задолженности в полном объёме. Если задолженность не возмещена за установленный срок, наступает второй санкционный период, при этом размер налоговой санкции повышается на 50% и может быть применён к доходам, которые облагаются налоном до 10%. В последующем предусмотрены штрафы и арестовые взносы.","Налоговый орган вправе принять меры принудительного взыскания задолженности, включая обращение в суд, арест имущества и приостановление операций по банковским счетам.",41,131,23.78146926686168,5.508490603755174,0.65461624,0.7001365,0.6766116
99,"Согласно законодательству, ставка акциза на недвижимость равняется 3% от стоимости приобретения. При продаже объекта налог при переходе собственности снижается до 1%. Для привлечения налогоплательщика к уплате акциза предусмотрен специальный режим.","Ставка акциза — это установленная законодательством фиксированная сумма или процент от стоимости акцизного товара, подлежащая уплате при производстве или импорте.",28,69,12.120976306963712,5.692610747894813,0.70879376,0.7332374,0.7208084
